FIPS10,year,fmr
06073,1990,666
06073,1991,684
06073,1992,711
06073,1993,725
06073,1994,695
06073,1995,677
06073,1996,677
06073,1997,682
06073,1998,691
06073,1999,729
06073,2000,805
06073,2001,896
06073,2002,1012
06073,2003,1095
06073,2004,1175
06073,2005,1183
06073,2006,1065
06073,2007,1205
06073,2008,1355
06073,2009,1418
06073,2010,1324
06073,2011,1406
06073,2012,1378
06073,2013,1382
06073,2014,1354
06073,2015,1390
06073,2016,1499
06073,2017,1741
06075,1983,541
06075,1985,577
06075,1986,710
06075,1987,765
06075,1988,817
06075,1989,848
06075,1990,887
06075,1991,919
06075,1992,962
06075,1993,1002
06075,1994,1004
06075,1995,991
06075,1996,950
06075,1997,965
06075,1998,987
06075,1999,1167
06075,2000,1332
06075,2001,1459
06075,2002,1747
06075,2003,1940
06075,2004,1775
06075,2005,1539
06075,2006,1536
06075,2007,1551
06075,2008,1592
06075,2009,1658
06075,2010,1760
06075,2011,1833
06075,2012,1905
06075,2013,1795
06075,2014,1956
06075,2015,2062
06075,2016,2289
06075,2017,3018
06077,1983,345
06077,1985,367
06077,1986,399
06077,1987,422
06077,1988,442
06077,1989,455
06077,1990,470
06077,1991,485
06077,1992,506
06077,1993,573
06077,1994,591
06077,1995,589
06077,1996,602
06077,1997,614
06077,1998,581
06077,1999,592
06077,2000,600
06077,2001,613
06077,2002,690
06077,2003,731
06077,2004,757
06077,2005,734
06077,2006,846
06077,2007,876
06077,2008,914
06077,2009,950
06077,2010,947
06077,2011,922
06077,2012,904
06077,2013,997
06077,2014,930
06077,2015,946
06077,2016,967
06077,2017,967
06079,1983,466
06079,1985,490
06079,1986,536
06079,1987,567
06079,1988,594
06079,1989,612
06079,1990,632
06079,1991,653
06079,1992,681
06079,1993,702
06079,1994,684
06079,1995,675
06079,1996,690
06079,1997,704
06079,1998,714
06079,1999,727
06079,2000,736
06079,2001,752
06079,2002,836
06079,2003,886
06079,2004,917
06079,2005,893
06079,2006,923
06079,2007,955
06079,2008,1075
06079,2009,1125
06079,2010,1160
06079,2011,1190
06079,2012,1162
06079,2013,1136
06079,2014,1215
06079,2015,1309
06079,2016,1310
06079,2017,1309
06081,1983,541
06081,1985,577
06081,1986,710
06081,1987,765
06081,1988,817
06081,1989,848
06081,1990,887
06081,1991,919
06081,1992,962
06081,1993,1002
06081,1994,1004
06081,1995,991
06081,1996,950
06081,1997,965
06081,1998,987
06081,1999,1167
06081,2000,1332
06081,2001,1459
06081,2002,1747
06081,2003,1940
06081,2004,1775
06081,2005,1539
06081,2006,1536
06081,2007,1551
06081,2008,1592
06081,2009,1658
06081,2010,1760
06081,2011,1833
06081,2012,1905
06081,2013,1795
06081,2014,1956
06081,2015,2062
06081,2016,2289
06081,2017,3018
06083,1983,468
06083,1985,550
06083,1986,585
06083,1987,618
06083,1988,648
06083,1989,668
06083,1990,690
06083,1991,713
06083,1992,744
06083,1993,765
06083,1994,834
06083,1995,806
06083,1996,824
06083,1997,840
06083,1998,852
06083,1999,867
06083,2000,878
06083,2001,897
06083,2002,928
06083,2003,980
06083,2004,1015
06083,2005,1004
06083,2006,1037
06083,2007,1073
06083,2008,1334
06083,2009,1262
06083,2010,1259
06083,2011,1225
06083,2012,1344
06083,2013,1426
06083,2014,1272
06083,2015,1460
06083,2016,1451
06083,2017,1555
06085,1983,491
06085,1985,595
06085,1986,642
06085,1987,691
06085,1988,772
06085,1989,840
06085,1990,878
06085,1991,844
06085,1992,883
06085,1993,920
06085,1994,954
06085,1995,949
06085,1996,903
06085,1997,918
06085,1998,987
06085,1999,1139
06085,2000,1221
06085,2001,1481
06085,2002,1592
06085,2003,1760
06085,2004,1821
06085,2005,1313
06085,2006,1273
06085,2007,1284
06085,2008,1293
06085,2009,1338
06085,2010,1438
06085,2011,1702
06085,2012,1623
06085,2013,1610
06085,2014,1649
06085,2015,1809
06085,2016,1994
06085,2017,2220
06087,1983,455
06087,1985,488
06087,1986,633
06087,1987,682
06087,1988,729
06087,1989,756
06087,1990,790
06087,1991,819
06087,1992,857
06087,1993,893
06087,1994,936
06087,1995,931
06087,1996,948
06087,1997,964
06087,1998,985
06087,1999,954
06087,2000,1021
06087,2001,1091
06087,2002,1175
06087,2003,1298
06087,2004,1341
06087,2005,1347
06087,2006,1343
06087,2007,1359
06087,2008,1493
06087,2009,1590
06087,2010,1656
06087,2011,1730
06087,2012,1504
06087,2013,1587
06087,2014,1597
06087,2015,1756
06087,2016,1604
06087,2017,1828
06089,1983,345
06089,1985,367
06089,1986,432
06089,1987,457
06089,1988,479
06089,1989,493
06089,1990,509
06089,1991,526
06089,1992,549
06089,1993,565
06089,1994,483
06089,1995,482
06089,1996,493
06089,1997,503
06089,1998,510
06089,1999,519
06089,2000,526
06089,2001,538
06089,2002,557
06089,2003,587
06089,2004,608
06089,2005,636
06089,2006,657
06089,2007,680
06089,2008,766
06089,2009,802
06089,2010,827
06089,2011,849
06089,2012,843
06089,2013,949
06089,2014,940
06089,2015,907
06089,2016,871
06089,2017,892
06091,1983,315
06091,1985,335
06091,1986,530
06091,1987,560
06091,1988,587
06091,1989,605
06091,1990,625
06091,1991,646
06091,1992,674
06091,1993,695
06091,1994,480
06091,1995,472
06091,1996,485
06091,1997,492
06091,1998,497
06091,1999,504
06091,2000,506
06091,2001,512
06091,2002,528
06091,2003,548
06091,2004,563
06091,2005,785
06091,2006,811
06091,2007,839
06091,2008,968
06091,2009,1013
06091,2010,1044
06091,2011,1071
06091,2012,800
06091,2013,826
06091,2014,865
06091,2015,1040
06091,2016,1199
06091,2017,1151
06093,1983,315
06093,1985,335
06093,1986,395
06093,1987,418
06093,1988,438
06093,1989,451
06093,1990,466
06093,1991,481
06093,1992,502
06093,1993,518
06093,1994,444
06093,1995,436
06093,1996,463
06093,1997,470
06093,1998,474
06093,1999,481
06093,2000,483
06093,2001,488
06093,2002,503
06093,2003,522
06093,2004,537
06093,2005,577
06093,2006,596
06093,2007,617
06093,2008,713
06093,2009,746
06093,2010,769
06093,2011,789
06093,2012,720
06093,2013,803
06093,2014,789
06093,2015,794
06093,2016,849
06093,2017,814
06095,1983,467
06095,1985,501
06095,1986,486
06095,1987,523
06095,1988,559
06095,1989,580
06095,1990,606
06095,1991,628
06095,1992,657
06095,1993,685
06095,1994,704
06095,1995,707
06095,1996,684
06095,1997,696
06095,1998,711
06095,1999,753
06095,2000,804
06095,2001,857
06095,2002,975
06095,2003,1086
06095,2004,1121
06095,2005,1006
06095,2006,983
06095,2007,997
06095,2008,1090
06095,2009,1161
06095,2010,1210
06095,2011,1263
06095,2012,1229
06095,2013,1166
06095,2014,1163
06095,2015,1207
06095,2016,1284
06095,2017,1294
06097,1983,491
06097,1985,526
06097,1986,557
06097,1987,600
06097,1988,641
06097,1989,665
06097,1990,695
06097,1991,720
06097,1992,753
06097,1993,785
06097,1994,791
06097,1995,795
06097,1996,753
06097,1997,766
06097,1998,782
06097,1999,829
06097,2000,886
06097,2001,946
06097,2002,1020
06097,2003,1126
06097,2004,1163
06097,2005,1154
06097,2006,1151
06097,2007,1165
06097,2008,1137
06097,2009,1296
06097,2010,1306
06097,2011,1293
06097,2012,1178
06097,2013,1332
06097,2014,1251
06097,2015,1370
06097,2016,1414
06097,2017,1572
06099,1983,364
06099,1985,386
06099,1986,455
06099,1987,481
06099,1988,504
06099,1989,519
06099,1990,536
06099,1991,554
06099,1992,578
06099,1993,595
06099,1994,557
06099,1995,555
06099,1996,543
06099,1997,554
06099,1998,562
06099,1999,572
06099,2000,579
06099,2001,592
06099,2002,655
06099,2003,694
06099,2004,719
06099,2005,710
06099,2006,734
06099,2007,760
06099,2008,864
06099,2009,864
06099,2010,930
06099,2011,905
06099,2012,952
06099,2013,941
06099,2014,910
06099,2015,923
06099,2016,936
06099,2017,938
06101,1983,333
06101,1985,354
06101,1986,357
06101,1987,377
06101,1988,395
06101,1989,407
06101,1990,420
06101,1991,434
06101,1992,453
06101,1993,466
06101,1994,452
06101,1995,446
06101,1996,463
06101,1997,472
06101,1998,479
06101,1999,488
06101,2000,494
06101,2001,505
06101,2002,522
06101,2003,551
06101,2004,571
06101,2005,587
06101,2006,606
06101,2007,627
06101,2008,707
06101,2009,740
06101,2010,763
06101,2011,782
06101,2012,857
06101,2013,812
06101,2014,790
06101,2015,850
06101,2016,861
06101,2017,886
06103,1983,315
06103,1985,335
06103,1986,395
06103,1987,418
06103,1988,438
06103,1989,451
06103,1990,466
06103,1991,481
06103,1992,502
06103,1993,518
06103,1994,429
06103,1995,423
06103,1996,463
06103,1997,470
06103,1998,474
06103,1999,481
06103,2000,483
06103,2001,488
06103,2002,503
06103,2003,522
06103,2004,537
06103,2005,585
06103,2006,604
06103,2007,625
06103,2008,721
06103,2009,755
06103,2010,778
06103,2011,798
06103,2012,777
06103,2013,826
06103,2014,840
06103,2015,785
06103,2016,838
06103,2017,823
06105,1983,315
06105,1985,335
06105,1986,432
06105,1987,457
06105,1988,479
06105,1989,493
06105,1990,509
06105,1991,526
06105,1992,549
06105,1993,566
06105,1994,430
06105,1995,423
06105,1996,463
06105,1997,470
06105,1998,474
06105,1999,481
06105,2000,483
06105,2001,488
06105,2002,503
06105,2003,522
06105,2004,537
06105,2005,588
06105,2006,608
06105,2007,629
06105,2008,725
06105,2009,758
06105,2010,782
06105,2011,803
06105,2012,705
06105,2013,782
06105,2014,943
06105,2015,741
06105,2016,847
06105,2017,813
06107,1983,377
06107,1985,399
06107,1986,404
06107,1987,427
06107,1988,447
06107,1989,460
06107,1990,475
06107,1991,491
06107,1992,512
06107,1993,527
06107,1994,477
06107,1995,470
06107,1996,480
06107,1997,490
06107,1998,497
06107,1999,506
06107,2000,513
06107,2001,524
06107,2002,542
06107,2003,572
06107,2004,592
06107,2005,605
06107,2006,625
06107,2007,647
06107,2008,612
06107,2009,674
06107,2010,672
06107,2011,703
06107,2012,725
06107,2013,768
06107,2014,749
06107,2015,771
06107,2016,758
06107,2017,873
06109,1983,364
06109,1985,386
06109,1986,473
06109,1987,500
06109,1988,524
06109,1989,540
06109,1990,558
06109,1991,576
06109,1992,601
06109,1993,620
06109,1994,592
06109,1995,576
06109,1996,592
06109,1997,600
06109,1998,606
06109,1999,615
06109,2000,617
06109,2001,624
06109,2002,643
06109,2003,668
06109,2004,687
06109,2005,720
06109,2006,744
06109,2007,770
06109,2008,889
06109,2009,930
06109,2010,959
06109,2011,983
06109,2012,929
06109,2013,1007
06109,2014,944
06109,2015,952
06109,2016,1000
06109,2017,969
06111,1983,473
06111,1985,500
06111,1986,562
06111,1987,608
06111,1988,647
06111,1989,675
06111,1990,706
06111,1991,737
06111,1992,769
06111,1993,793
06111,1994,909
06111,1995,885
06111,1996,775
06111,1997,774
06111,1998,781
06111,1999,793
06111,2000,811
06111,2001,978
06111,2002,1027
06111,2003,1081
06111,2004,1142
06111,2005,1382
06111,2006,1379
06111,2007,1471
06111,2008,1422
06111,2009,1502
06111,2010,1479
06111,2011,1527
06111,2012,1436
06111,2013,1499
06111,2014,1479
06111,2015,1555
06111,2016,1602
06111,2017,1762
06113,1983,388
06113,1985,411
06113,1986,455
06113,1987,481
06113,1988,504
06113,1989,519
06113,1990,536
06113,1991,554
06113,1992,578
06113,1993,595
06113,1994,624
06113,1995,616
06113,1996,630
06113,1997,643
06113,1998,652
06113,1999,664
06113,2000,673
06113,2001,688
06113,2002,712
06113,2003,752
06113,2004,779
06113,2005,851
06113,2006,879
06113,2007,910
06113,2008,1013
06113,2009,1055
06113,2010,1052
06113,2011,1062
06113,2012,992
06113,2013,1082
06113,2014,1104
06113,2015,1105
06113,2016,1164
06113,2017,1175
06115,1983,333
06115,1985,354
06115,1986,357
06115,1987,377
06115,1988,395
06115,1989,407
06115,1990,420
06115,1991,434
06115,1992,453
06115,1993,466
06115,1994,452
06115,1995,446
06115,1996,463
06115,1997,472
06115,1998,479
06115,1999,488
06115,2000,494
06115,2001,505
06115,2002,522
06115,2003,551
06115,2004,571
06115,2005,587
06115,2006,606
06115,2007,627
06115,2008,707
06115,2009,740
06115,2010,763
06115,2011,782
06115,2012,857
06115,2013,812
06115,2014,790
06115,2015,850
06115,2016,861
06115,2017,886
08001,1983,470
08001,1985,487
08001,1986,495
08001,1987,495
08001,1988,502
08001,1989,502
08001,1990,478
08001,1991,476
08001,1992,506
08001,1993,522
08001,1994,544
08001,1995,550
08001,1996,579
08001,1997,605
08001,1998,637
08001,1999,664
08001,2000,728
08001,2001,832
08001,2002,893
08001,2003,945
08001,2004,964
08001,2005,888
08001,2006,889
08001,2007,909
08001,2008,876
08001,2009,891
08001,2010,921
08001,2011,1007
08001,2012,893
08001,2013,940
08001,2014,960
08001,2015,1156
08001,2016,1227
08001,2017,1305
08003,1983,343
08003,1985,365
08003,1986,385
08003,1987,405
08003,1988,423
08003,1989,435
08003,1990,449
08003,1991,463
08003,1992,482
08003,1993,500
08003,1994,371
08003,1995,368
08003,1996,459
08003,1997,477
08003,1998,485
08003,1999,495
08003,2000,499
08003,2001,503
08003,2002,520
08003,2003,537
08003,2004,543
08003,2005,474
08003,2006,503
08003,2007,519
08003,2008,555
08003,2009,577
08003,2010,588
08003,2011,596
08003,2012,593
08003,2013,662
08003,2014,639
08003,2015,654
08003,2016,658
08003,2017,715
08005,1983,470
08005,1985,487
08005,1986,495
08005,1987,495
08005,1988,502
08005,1989,502
08005,1990,478
08005,1991,476
08005,1992,506
08005,1993,522
08005,1994,544
08005,1995,550
08005,1996,579
08005,1997,605
08005,1998,637
08005,1999,664
08005,2000,728
08005,2001,832
08005,2002,893
08005,2003,945
08005,2004,964
08005,2005,888
08005,2006,889
08005,2007,909
08005,2008,876
08005,2009,891
08005,2010,921
08005,2011,1007
08005,2012,893
08005,2013,940
08005,2014,960
08005,2015,1156
08005,2016,1227
08005,2017,1305
08007,1983,287
08007,1985,307
08007,1986,385
08007,1987,405
08007,1988,423
08007,1989,435
08007,1990,449
08007,1991,463
08007,1992,482
08007,1993,500
08007,1994,435
08007,1995,427
08007,1996,548
08007,1997,570
08007,1998,579
08007,1999,591
08007,2000,596
08007,2001,601
08007,2002,621
08007,2003,641
08007,2004,648
08007,2005,698
08007,2006,721
08007,2007,746
08007,2008,752
08007,2009,777
08007,2010,775
08007,2011,790
08007,2012,792
08007,2013,748
08007,2014,731
08007,2015,807
08007,2016,819
08007,2017,808
08009,1983,308
08009,1985,328
08009,1986,330
08009,1987,347
08009,1988,362
08009,1989,372
08009,1990,384
08009,1991,396
08009,1992,413
08009,1993,428
08009,1994,303
08009,1995,368
08009,1996,459
08009,1997,477
08009,1998,485
08009,1999,495
08009,2000,499
08009,2001,503
08009,2002,520
08009,2003,537
08009,2004,543
08009,2005,459
08009,2006,503
08009,2007,519
08009,2008,555
08009,2009,577
08009,2010,588
08009,2011,596
08009,2012,584
08009,2013,626
08009,2014,637
08009,2015,643
08009,2016,658
08009,2017,681
08011,1983,308
08011,1985,328
08011,1986,330
08011,1987,347
08011,1988,362
08011,1989,372
08011,1990,384
08011,1991,396
08011,1992,413
08011,1993,428
08011,1994,374
08011,1995,368
08011,1996,459
08011,1997,477
08011,1998,485
08011,1999,495
08011,2000,499
08011,2001,503
08011,2002,520
08011,2003,537
08011,2004,543
08011,2005,499
08011,2006,516
08011,2007,534
08011,2008,555
08011,2009,577
08011,2010,588
08011,2011,596
08011,2012,588
08011,2013,626
08011,2014,637
08011,2015,643
08011,2016,679
08011,2017,686
08013,1983,534
08013,1985,552
08013,1986,534
08013,1987,534
08013,1988,542
08013,1989,542
08013,1990,517
08013,1991,514
08013,1992,583
08013,1993,601
08013,1994,613
08013,1995,634
08013,1996,667
08013,1997,697
08013,1998,734
08013,1999,766
08013,2000,806
08013,2001,848
08013,2002,909
08013,2003,962
08013,2004,983
08013,2005,1022
08013,2006,1020
08013,2007,1041
08013,2008,1000
08013,2009,1029
08013,2010,1059
08013,2011,1102
08013,2012,987
08013,2013,1068
08013,2014,1178
08013,2015,1232
08013,2016,1381
08013,2017,1240
08014,1983,
08014,1985,
08014,1986,
08014,1987,
08014,1988,
08014,1989,
08014,1990,
08014,1991,
08014,1992,
08014,1993,
08014,1994,
08014,1995,
08014,1996,
08014,1997,
08014,1998,
08014,1999,
08014,2000,
08014,2001,
08014,2002,
08014,2003,
08014,2004,
08014,2005,888
08014,2006,889
08014,2007,909
08014,2008,876
08014,2009,891
08014,2010,921
08014,2011,1007
08014,2012,893
08014,2013,940
08014,2014,960
08014,2015,1156
08014,2016,1227
08014,2017,1305
08015,1983,308
08015,1985,328
08015,1986,427
08015,1987,449
08015,1988,469
08015,1989,482
08015,1990,497
08015,1991,513
08015,1992,535
08015,1993,555
08015,1994,388
08015,1995,381
08015,1996,459
08015,1997,477
08015,1998,485
08015,1999,495
08015,2000,499
08015,2001,503
08015,2002,520
08015,2003,537
08015,2004,543
08015,2005,604
08015,2006,624
08015,2007,646
08015,2008,650
08015,2009,671
08015,2010,669
08015,2011,683
08015,2012,679
08015,2013,678
08015,2014,697
08015,2015,778
08015,2016,843
08015,2017,764
08017,1983,298
08017,1985,318
08017,1986,330
08017,1987,347
08017,1988,362
08017,1989,372
08017,1990,384
08017,1991,396
08017,1992,413
08017,1993,428
08017,1994,374
08017,1995,368
08017,1996,459
08017,1997,477
08017,1998,485
08017,1999,495
08017,2000,499
08017,2001,503
08017,2002,520
08017,2003,537
08017,2004,543
